...1,Reference,DOI,CodeCitation,Year,Ecosystem,Habitat,Country,Biological.group,Mean_size,UIS,ML,Size_variance,Variance_type,Min_length,Max_length,Starting_month,Starting_year,Final_month,Final_year,Sampling_frequency,Sampling_method,Organ_content,N.sampling.unit,N.organisms,TotalMiP,TotalMeP,TotalMaP,TotalPD,FO_PD,NF_PD,FW_PD,Dead,Fragments,Fibers_thread,Pellets,Beads_granule,Foam,Film_sheet,Paintchips,Other_types,Type_unit,Average.Size_PD,Min.Size_PD,Max.size_PD,Size.variance_PD,Variance_type.1,Size_unit,Area_PD,Area_unit,Mass_PD,Volume_PD,Blue,White,Transparent,Gray,Black,Yellow,Brown,PinkPurple,Orange,Red,Green,Colored,Other_colors,Color_unit,Polymer1,Polymer1.items,Polymer2,Polymer2.items,Polymer3,Polymer3.items,Polymer4,Polymer4.items,Polymer5,Polymer5.items,Polymer6,Polymer6.items,Polymer7,Polymer7.items,Polymer8,Polymer8.items,Polymer9,Polymer9.items,Polymer10,Polymer10.items,Polymer11,Polymer11.items,Polymer12,Polymer12.items,Other_Polymers,Other_PolymersItems,Polymer_unit,QAQC_protocol,Extraction_method,Polymeric_analysis,Obs,species,kingdom,subkingdom,infrakingdom,class,order,family,genus,phylum,Lat,Lon,common.name,TotalP
4686,"Roman et al., 2019",10.1016/j.marpolbul.2019.04.021,MPB00547,2019,Coastal Waters/Island,Coastal Waters/Island,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,March,2013,February,2017,NA,Necropsy,Gizzard/Proventriculus,992,992,NA,NA,NA,NA,NA,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Ardenna tenuirostris,Metazoa,NA,NA,Aves,Procellariiformes,Procellariidae,Ardenna,Chordata,-41.7296885,148.8798198,Short-tailed shearwater,0
4687,"Roman et al., 2019",10.1016/j.marpolbul.2019.04.021,MPB00547,2019,Coastal Waters/Island,Coastal Waters/Island,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,March,2013,February,2017,NA,Necropsy,Gizzard/Proventriculus,116,116,NA,NA,NA,NA,NA,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Pachyptila belcheri,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Procellariidae,Pachyptila,Chordata,-35.16412482,118.0741558,NA,0
4688,"Roman et al., 2019",10.1016/j.marpolbul.2019.04.021,MPB00547,2019,Coastal Waters/Island,Coastal Waters/Island,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,March,2013,February,2017,NA,Necropsy,Gizzard/Proventriculus,116,116,NA,NA,NA,NA,NA,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Pachyptila belcheri,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Procellariidae,Pachyptila,Chordata,-41.7296885,148.8798198,NA,0
4689,"Roman et al., 2019",10.1016/j.marpolbul.2019.04.021,MPB00547,2019,Coastal Waters/Island,Coastal Waters/Island,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,March,2013,February,2017,NA,Necropsy,Gizzard/Proventriculus,42,42,NA,NA,NA,NA,NA,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Pachyptila salvini,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Procellariidae,Pachyptila,Chordata,-35.16412482,118.0741558,NA,0
4690,"Roman et al., 2019",10.1016/j.marpolbul.2019.04.021,MPB00547,2019,Coastal Waters/Island,Coastal Waters/Island,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,March,2013,February,2017,NA,Necropsy,Gizzard/Proventriculus,42,42,NA,NA,NA,NA,NA,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Pachyptila salvini,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Procellariidae,Pachyptila,Chordata,-41.7296885,148.8798198,NA,0
4691,"Roman et al., 2019",10.1016/j.marpolbul.2019.04.021,MPB00547,2019,Coastal Waters/Island,Coastal Waters/Island,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,March,2013,February,2017,NA,Necropsy,Gizzard/Proventriculus,100,100,NA,NA,NA,NA,NA,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Pachyptila turtur,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Procellariidae,Pachyptila,Chordata,-35.16412482,118.0741558,NA,0
4692,"Roman et al., 2019",10.1016/j.marpolbul.2019.04.021,MPB00547,2019,Coastal Waters/Island,Coastal Waters/Island,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,March,2013,February,2017,NA,Necropsy,Gizzard/Proventriculus,100,100,NA,NA,NA,NA,NA,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Pachyptila turtur,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Procellariidae,Pachyptila,Chordata,-41.7296885,148.8798198,NA,0
4693,"Roman et al., 2019",10.1016/j.marpolbul.2019.04.021,MPB00547,2019,Coastal Waters/Island,Coastal Waters/Island,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,March,2013,February,2017,NA,Necropsy,Gizzard/Proventriculus,78,78,NA,NA,NA,NA,NA,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Pelagodroma marina,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Hydrobatidae,Pelagodroma,Chordata,-35.16412482,118.0741558,white-faced storm-petrel,0
4694,"Roman et al., 2019",10.1016/j.marpolbul.2019.04.021,MPB00547,2019,Coastal Waters/Island,Coastal Waters/Island,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,March,2013,February,2017,NA,Necropsy,Gizzard/Proventriculus,78,78,NA,NA,NA,NA,NA,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Pelagodroma marina,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Hydrobatidae,Pelagodroma,Chordata,-41.7296885,148.8798198,white-faced storm-petrel,0
4695,"Roman et al., 2020",10.1038/s41598-020-75024-6,MPB00901,2020,Coastal,Coastal,New Zealand,Birds,NA,NA,NA,NA,NA,NA,NA,August,2016,August,2016,Occasionally,Necropsy,Proventriculus/Gizzard,25,25,NA,NA,NA,NA,44,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,Yes,Digestion/Filtration/Visual selection,NA,NA,Pachyptila belcheri,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Procellariidae,Pachyptila,Chordata,-36.8383,174.4252,NA,0
4696,"Roman et al., 2020",10.1038/s41598-020-75024-6,MPB00901,2020,Coastal,Coastal,New Zealand,Birds,NA,NA,NA,NA,NA,NA,NA,August,2016,August,2016,Occasionally,Necropsy,Proventriculus/Gizzard,25,25,NA,NA,NA,NA,44,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,Yes,Digestion/Filtration/Visual selection,NA,NA,Pachyptila belcheri,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Procellariidae,Pachyptila,Chordata,-37.2827,174.6538,NA,0
4697,"Roman et al., 2020",10.1038/s41598-020-75024-6,MPB00901,2020,Coastal,Coastal,New Zealand,Birds,NA,NA,NA,NA,NA,NA,NA,August,2016,August,2016,Occasionally,Necropsy,Proventriculus/Gizzard,26,26,NA,NA,NA,NA,27,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,Yes,Digestion/Filtration/Visual selection,NA,NA,Pachyptila turtur,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Procellariidae,Pachyptila,Chordata,-36.8383,174.4252,NA,0
4698,"Roman et al., 2020",10.1038/s41598-020-75024-6,MPB00901,2020,Coastal,Coastal,New Zealand,Birds,NA,NA,NA,NA,NA,NA,NA,August,2016,August,2016,Occasionally,Necropsy,Proventriculus/Gizzard,26,26,NA,NA,NA,NA,27,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,Yes,Digestion/Filtration/Visual selection,NA,NA,Pachyptila turtur,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Procellariidae,Pachyptila,Chordata,-37.2827,174.6538,NA,0
4705,"Roman et al., 2020",10.1111/conl.12785,MPB00939,2020,Coastal,Coastal/Beach,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,2020,Occasionally,Necropsy,GIT,1,1,NA,NA,NA,NA,0,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Diomedea antipodensis,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Diomedeidae,Diomedea,Chordata,-32.96349286,152.3094527,NA,0
4706,"Roman et al., 2020",10.1111/conl.12785,MPB00939,2020,Coastal,Coastal/Beach,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,2020,Occasionally,Necropsy,GIT,1,1,NA,NA,NA,NA,0,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Diomedea antipodensis,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Diomedeidae,Diomedea,Chordata,-37.40340256,174.4677256,NA,0
4707,"Roman et al., 2020",10.1111/conl.12785,MPB00939,2020,Coastal,Coastal/Beach,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,2020,Occasionally,Necropsy,GIT,4,4,NA,NA,NA,NA,25,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Diomedea epomophora,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Diomedeidae,Diomedea,Chordata,-32.96349286,152.3094527,NA,0
4708,"Roman et al., 2020",10.1111/conl.12785,MPB00939,2020,Coastal,Coastal/Beach,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,2020,Occasionally,Necropsy,GIT,4,4,NA,NA,NA,NA,25,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Diomedea epomophora,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Diomedeidae,Diomedea,Chordata,-37.40340256,174.4677256,NA,0
4709,"Roman et al., 2020",10.1111/conl.12785,MPB00939,2020,Coastal,Coastal/Beach,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,2020,Occasionally,Necropsy,GIT,7,7,NA,NA,NA,NA,0,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Diomedea exulans,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Diomedeidae,Diomedea,Chordata,-32.96349286,152.3094527,Wandering albatross,0
4710,"Roman et al., 2020",10.1111/conl.12785,MPB00939,2020,Coastal,Coastal/Beach,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,2020,Occasionally,Necropsy,GIT,7,7,NA,NA,NA,NA,0,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Diomedea exulans,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Diomedeidae,Diomedea,Chordata,-37.40340256,174.4677256,Wandering albatross,0
4711,"Roman et al., 2020",10.1111/conl.12785,MPB00939,2020,Coastal,Coastal/Beach,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,2020,Occasionally,Necropsy,GIT,27,27,NA,NA,NA,NA,0,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Diomedea sanfordi,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Diomedeidae,Diomedea,Chordata,-32.96349286,152.3094527,NA,0
4712,"Roman et al., 2020",10.1111/conl.12785,MPB00939,2020,Coastal,Coastal/Beach,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,2020,Occasionally,Necropsy,GIT,27,27,NA,NA,NA,NA,0,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Diomedea sanfordi,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Diomedeidae,Diomedea,Chordata,-37.40340256,174.4677256,NA,0
4713,"Roman et al., 2020",10.1111/conl.12785,MPB00939,2020,Coastal,Coastal/Beach,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,2020,Occasionally,Necropsy,GIT,6,6,NA,NA,NA,NA,0,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Diomedea sp.,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Diomedeidae,Diomedea,Chordata,-32.96349286,152.3094527,NA,0
4714,"Roman et al., 2020",10.1111/conl.12785,MPB00939,2020,Coastal,Coastal/Beach,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,2020,Occasionally,Necropsy,GIT,6,6,NA,NA,NA,NA,0,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Diomedea sp.,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Diomedeidae,Diomedea,Chordata,-37.40340256,174.4677256,NA,0
4715,"Roman et al., 2020",10.1111/conl.12785,MPB00939,2020,Coastal,Coastal/Beach,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,2020,Occasionally,Necropsy,GIT,2,2,NA,NA,NA,NA,0,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Phoebetria fusca,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Diomedeidae,Phoebetria,Chordata,-32.96349286,152.3094527,NA,0
4716,"Roman et al., 2020",10.1111/conl.12785,MPB00939,2020,Coastal,Coastal/Beach,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,2020,Occasionally,Necropsy,GIT,2,2,NA,NA,NA,NA,0,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Phoebetria fusca,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Diomedeidae,Phoebetria,Chordata,-37.40340256,174.4677256,NA,0
4717,"Roman et al., 2020",10.1111/conl.12785,MPB00939,2020,Coastal,Coastal/Beach,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,2020,Occasionally,Necropsy,GIT,11,11,NA,NA,NA,NA,18.18181818,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Phoebetria palpebrata,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Diomedeidae,Phoebetria,Chordata,-32.96349286,152.3094527,NA,0
4718,"Roman et al., 2020",10.1111/conl.12785,MPB00939,2020,Coastal,Coastal/Beach,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,2020,Occasionally,Necropsy,GIT,11,11,NA,NA,NA,NA,18.18181818,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Phoebetria palpebrata,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Diomedeidae,Phoebetria,Chordata,-37.40340256,174.4677256,NA,0
4719,"Roman et al., 2020",10.1111/conl.12785,MPB00939,2020,Coastal,Coastal/Beach,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,2020,Occasionally,Necropsy,GIT,3,3,NA,NA,NA,NA,0,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Thalassarche bulleri,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Diomedeidae,Thalassarche,Chordata,-32.96349286,152.3094527,Buller's albatross,0
4720,"Roman et al., 2020",10.1111/conl.12785,MPB00939,2020,Coastal,Coastal/Beach,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,2020,Occasionally,Necropsy,GIT,3,3,NA,NA,NA,NA,0,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Thalassarche bulleri,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Diomedeidae,Thalassarche,Chordata,-37.40340256,174.4677256,Buller's albatross,0
4721,"Roman et al., 2020",10.1111/conl.12785,MPB00939,2020,Coastal,Coastal/Beach,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,2020,Occasionally,Necropsy,GIT,11,11,NA,NA,NA,NA,NA,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Thalassarche cauta,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Diomedeidae,Thalassarche,Chordata,-32.96349286,152.3094527,NA,0
4722,"Roman et al., 2020",10.1111/conl.12785,MPB00939,2020,Coastal,Coastal/Beach,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,2020,Occasionally,Necropsy,GIT,11,11,NA,NA,NA,NA,NA,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Thalassarche cauta,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Diomedeidae,Thalassarche,Chordata,-37.40340256,174.4677256,NA,0
4723,"Roman et al., 2020",10.1111/conl.12785,MPB00939,2020,Coastal,Coastal/Beach,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,2020,Occasionally,Necropsy,GIT,7,7,NA,NA,NA,NA,NA,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Thalassarche chrysostoma,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Diomedeidae,Thalassarche,Chordata,-32.96349286,152.3094527,Grey-headed albatross,0
4724,"Roman et al., 2020",10.1111/conl.12785,MPB00939,2020,Coastal,Coastal/Beach,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,2020,Occasionally,Necropsy,GIT,7,7,NA,NA,NA,NA,NA,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Thalassarche chrysostoma,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Diomedeidae,Thalassarche,Chordata,-37.40340256,174.4677256,Grey-headed albatross,0
4725,"Roman et al., 2020",10.1111/conl.12785,MPB00939,2020,Coastal,Coastal/Beach,Australia,Birds,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,2020,Occasionally,Necropsy,GIT,17,17,NA,NA,NA,NA,0,NA,NA,Yes,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,None,NA,NA,No,Visual selection,NA,Geographic coordinate estimated,Thalassarche eremita,Animalia,Bilateria,Deuterostomia,Aves,Procellariiformes,Diomedeidae,Thalassarche,Chordata,-32.96349286,152.3094527,NA,0
